text,type,topic,subtopic,longitude,latitude,relevance
Type,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.1104991875070729,7.787322760357539,24
Disperse,sub-subtopic,Solar Panel,Thermal Efficiency,0.908685331841383,0.6735922422541687,9
Mwcnt Nanofluid,sub-subtopic,Solar Panel,Solar Materials,-2.301844644270087,-8.131797709158088,22
Absorption Ability,sub-subtopic,Solar Panel,Solar Materials,-2.1724322591997987,-8.389027808423629,20
Based Nanofluid,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.35000674309959,32.35697440101505,28
Mwcnt,sub-subtopic,Solar Panel,Thermal Efficiency,0.7642007571151898,0.8558551651066388,26
Sic Nanoparticles,sub-subtopic,Solar Panel,Solar Materials,-2.295688617306461,-8.260225681106034,25
Volume Concentration,sub-subtopic,Solar Panel,Solar Materials,-2.3176385019349772,-8.205840514457403,19
Table,sub-subtopic,Solar Panel,Solar Systems Economics,16.12498233235384,7.677777279274927,38
Experiment,sub-subtopic,Solar Panel,Solar Materials,-2.282837482759353,-8.260251505119557,12
Thermal Performance,sub-subtopic,Solar Panel,Thermal Efficiency,0.9046832122025084,0.6533107002947821,36
Gnp Nanofluid,sub-subtopic,Solar Panel,Thermal Efficiency,0.8935443599447725,0.9601891084920958,48
Water,sub-subtopic,Solar Panel,Thermal Efficiency,0.939610337642769,0.6489158667094529,43
Water-Eg Nanofluid-Based,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.736036060891395,-0.3224042816739008,21
Swh Systems,sub-subtopic,Solar Panel,Renewable Energy Transition,-17.25586720988869,-9.980344920225827,36
Highest Thermal,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.1495855334562,-0.17643234034399877,33
Operating Temperature,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7782825915721756,-0.43460153040206245,37
Swh System,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.600322086166889,-0.31941116087001575,35
Fpc,sub-subtopic,Solar Panel,Solar Materials,-2.264944656605193,-8.262919610453855,20
Swh Systems,sub-subtopic,Solar Panel,Solar Systems Economics,15.986091298728278,8.01240979769866,49
Authors Give,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,7
Reference,sub-subtopic,Solar Panel,Energy Assessments,-55.590316295033794,45.8993366307802,18
Recent Advances,sub-subtopic,Solar Panel,Solar Materials,-2.183568204674909,-8.18791816009416,29
Main Focus,sub-subtopic,Solar Panel,Solar Systems Economics,16.017699922092664,7.9426074967788685,5
Solar Water,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7339653228727223,-0.43942722124580624,15
Liu,sub-subtopic,Solar Panel,Sustainable Technologies,2.5336174564343126,22.20637675747743,5
Combined Cooling,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.070051396012,-0.3481949107536341,34
Heat Transfer,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.52946827206638,-9.060651836859737,50
Narayanan,sub-subtopic,Solar Panel,Sustainable Technologies,2.6297211228864565,21.971442450324727,39
Main Topic,sub-subtopic,Solar Panel,Sustainable Technologies,2.6088773956186864,22.242357924486864,23
Renewable Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.62501788606222,45.89018736543845,13
Sustainable Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.657885173135256,45.860830880952534,39
Pressure Drop,sub-subtopic,Solar Panel,Solar Materials,-2.7495083631302744,-8.394480175552108,49
Copper Oxide,sub-subtopic,Solar Panel,Solar Materials,-2.280001541397462,-8.287634628513537,10
Subject Ofmicrochem,sub-subtopic,Solar Panel,Sustainable Technologies,2.492917394296522,22.2159838423317,42
Performance Enhancement,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.96450687979306,-0.3015593501346191,23
Efficient Encapsulation,sub-subtopic,Solar Panel,Sustainable Technologies,2.3717871024086783,22.197258836312894,25
Aqueous Media,sub-subtopic,Solar Panel,Sustainable Technologies,2.705073184445437,22.263720175034393,22
Aqueous Solutions,sub-subtopic,Solar Panel,Sustainable Technologies,2.253554039458564,22.285316295908,41
Main Focus,sub-subtopic,Solar Panel,Sustainable Technologies,2.6356679132471936,21.95745481418431,29
Purpose,sub-subtopic,Solar Panel,Sustainable Technologies,2.5091773519617626,22.161833015972206,1
Main Component,sub-subtopic,Solar Panel,Sustainable Technologies,2.6133332977515273,22.019824358116303,41
Governing Equations,sub-subtopic,Solar Panel,Sustainability Analysis,5.5333504510969655,-56.835640159405635,30
Maximum Temperature,sub-subtopic,Solar Panel,Thermal Efficiency,0.9103581695201419,0.6106782171521382,35
Efficiency Rate,sub-subtopic,Solar Panel,Solar Materials,-2.3219479655553874,-8.212984239909085,31
Heat Transmission,sub-subtopic,Solar Panel,Thermal Efficiency,0.8226512220826493,0.7100238360452092,11
Increased Interest,sub-subtopic,Solar Panel,Thermal Efficiency,0.4841722166323492,0.7260517334757328,43
Increased Carbon,sub-subtopic,Solar Panel,Renewable Solutions Integration,15.182499194984741,-11.623281477522967,40
Harmful Effects,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.67900492604944,-35.64233962207913,32
Solar Energy,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.05580573531778,-0.3539038426402246,1
Solar Energy,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.884344432730726,-11.708863784852605,20
Research Findings,sub-subtopic,Solar Panel,Energy Assessments,-55.66575484640783,45.98645894338725,18
Solar Energy,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.194202854595225,7.728168055344545,23
Hybrid-Electric Tractors,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.19967507307183,-0.4651209951586322,47
Typically Generate,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.9535887350121,-0.22945285455906295,25
Hybrid-Electric Tractors,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.02424101867743,-0.27143864661472605,11
Solar-Powered Tractor,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.01146548858445,-0.31237672977376935,19
Lithium-Ion Battery,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,14
Tractor Powered,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.84925006897427,-0.6156210290819658,36
Progress Made,sub-subtopic,Solar Panel,Graphene Silk Panels,-26.59977680591865,54.98922779067448,45
Thermal Systems,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.08137016346782,-0.3745324867731673,20
Solar-Powered Tractor,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.6929800150443,-0.14325677645928744,43
Parabolic Trough,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.1313338843952,-0.49325770586832746,46
Kerosene,sub-subtopic,Solar Panel,Solar Materials,-2.283766488045064,-8.288387785994159,14
Solid Surface,sub-subtopic,Solar Panel,Solar Materials,-2.309387829828781,-8.242505872385575,37
Primary Types,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.799459678792484,-3.945223573807481,15
Convective Slip,sub-subtopic,Solar Panel,Thermal Efficiency,0.8285833633535784,0.7310969511233615,12
Solar Radiation,sub-subtopic,Solar Panel,Thermal Efficiency,0.9233412746014695,0.601939991219093,28
Heating Systems,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.595607581347352,29.487080588453082,43
Non-Newtonian,sub-subtopic,Solar Panel,Thermal Efficiency,0.9023718061462532,0.6498232315559498,39
Violin Erikson,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-65.82082591084408,-0.3181009883299032,24
Moving Fluid,sub-subtopic,Solar Panel,Solar Energy Dynamics,-35.129060522884465,32.14798606665205,11
Nanofluid Dynamic,sub-subtopic,Solar Panel,Solar Performance Assessment,15.597361983781555,30.74156452007009,40
Hexahedron,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.3629948258779,-8.663538157113734,44
Nano Molecules,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7406054539895575,-0.47987849653236336,9
Heat Exchangers,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.612545446115657,29.33054726477869,13
Engine Oil,sub-subtopic,Solar Panel,Thermal Efficiency,0.579035808778286,0.4702978629340581,46
Heat Transfer,sub-subtopic,Solar Panel,Solar Materials,-2.312880913534873,-8.365196405466929,15
Copper,sub-subtopic,Solar Panel,Electricity Access,-2.4448808875207444,-52.957836995052915,9
Thermal Conductivity,sub-subtopic,Solar Panel,Solar Materials,-2.331100355430481,-8.259126875635017,22
Energy,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.07940775092146,-0.36683246210897796,4
Dimensionless Entropy,sub-subtopic,Solar Panel,Thermal Efficiency,0.8838550995221226,0.6524828863840569,5
Fourth Terms,sub-subtopic,Solar Panel,Thermal Efficiency,1.2868265429395178,0.6752260480941658,49
Cherished Polynomials,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.737061373125854,37.30041272328826,42
Scp,sub-subtopic,Solar Panel,Solar Performance Assessment,15.85621140923882,30.221943466166024,49
Equation,sub-subtopic,Solar Panel,Solar Performance Assessment,15.813092727315638,30.5572382671522,46
Main Proof,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.810829902706793,-4.149017415999139,29
Non-Newtonian Shear-Thinning,sub-subtopic,Solar Panel,Thermal Efficiency,0.7629105953232013,0.8839577362359156,44
Velocity,sub-subtopic,Solar Panel,Thermal Efficiency,1.0031149450978565,0.7320505647276145,30
Shear Rate,sub-subtopic,Solar Panel,Thermal Efficiency,0.9987907290410905,0.7092465881935246,20
Nanofluid Flow,sub-subtopic,Solar Panel,Thermal Efficiency,0.9096934526132915,0.6751875786303265,21
Porous Media,sub-subtopic,Solar Panel,Thermal Efficiency,0.8918555774582497,0.6928320195045896,3
Temperature Profile,sub-subtopic,Solar Panel,Thermal Efficiency,0.8973153809430288,0.7356006402524489,10
Slip Boundary,sub-subtopic,Solar Panel,Thermal Efficiency,0.8970255063566768,0.6588777097142876,25
Boundary Layer,sub-subtopic,Solar Panel,Thermal Efficiency,0.9946934125245671,0.7232904219680274,12
Thermal Radiation,sub-subtopic,Solar Panel,Thermal Efficiency,0.7898785238768659,0.42591929913651905,40
Temperature Field,sub-subtopic,Solar Panel,Thermal Efficiency,0.9441109818614568,0.6161471951091262,9
Solar Radiation,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.07396043855756,-0.3598528845741408,8
Solar Concentrator,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.05112248116984,-0.3477721294416489,4
High Eckert,sub-subtopic,Solar Panel,Solar Energy Efficiency,-3.047299353785297,-0.43836894354608646,42
Fluid Flow,sub-subtopic,Solar Panel,Thermal Efficiency,1.0498091119114386,0.6156857686188493,21
Significantly Higher,sub-subtopic,Solar Panel,Thermal Efficiency,1.0826673471190973,0.6536135602885198,19
Solar Radiation,sub-subtopic,Solar Panel,Thermal Efficiency,0.9376387929890996,0.698122184180286,38
Brinkman Number,sub-subtopic,Solar Panel,Thermal Efficiency,0.9060124115721503,0.6710156961394912,3
Viscous Forces,sub-subtopic,Solar Panel,Thermal Efficiency,0.8168985335715833,0.7883620057846497,24
Brinkman Number,sub-subtopic,Solar Panel,Thermal Efficiency,0.9889943328899191,0.5295714076376107,32
Temperature Profile,sub-subtopic,Solar Panel,Thermal Efficiency,0.8263134402215156,0.8162825641356758,22
Mathematically Modelling,sub-subtopic,Solar Panel,Thermal Efficiency,0.9103366228429577,0.6690252272465175,3
Lorentz Force,sub-subtopic,Solar Panel,Thermal Efficiency,0.9475392422167522,0.9213997488934086,28
Irreversible Loss,sub-subtopic,Solar Panel,Thermal Efficiency,0.8344777840091091,0.3946372920688626,31
Authors Contribute,sub-subtopic,Solar Panel,Sustainability Analysis,5.461754881254095,-56.83055193871083,10
Authors Make,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,19
Brandt Number,sub-subtopic,Solar Panel,Solar Performance Assessment,15.922428464495171,30.88036050902165,38
Brandt Number,sub-subtopic,Solar Panel,Thermal Efficiency,1.0392485557349747,0.4536326669108201,44
Sustainable Farm,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.75824179210804,-3.9202960246523864,32
Compute,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.4113204998714626,7.615839929373752,47
Research Study,sub-subtopic,Solar Panel,Energy Assessments,-55.78801850582071,45.897765805168895,26
Lin,sub-subtopic,Solar Panel,Energy Assessments,-55.65025079733486,45.90731704901796,12
Nasa,sub-subtopic,Solar Panel,Energy Assessments,-55.669437039510704,45.964400240387455,39
Solar Simulator,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.7624395494235117,-0.47135486021021494,7
Water Unavailability,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.05231106943111,-0.34633823970651006,45
Water Shortage,sub-subtopic,Solar Panel,Thermal Efficiency,0.8445764133431866,0.6829758762295713,14
Production Amount,sub-subtopic,Solar Panel,Thermal Efficiency,0.9631835075717997,0.7420176406155132,12
Solar Devices,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.36782740789268,-8.542689292630765,50
Basin Type,sub-subtopic,Solar Panel,Solar Technology Adoption,66.11845477863692,12.593118851317078,36
Production Amount,sub-subtopic,Solar Panel,Solar Systems Economics,15.782467678516788,7.944093398413721,22
Modified Solar,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.07002923778366,-0.345156974764532,6
Solar Desalination,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.595960758605847,-0.7375734010076794,37
Maximum Production,sub-subtopic,Solar Panel,Thermal Efficiency,0.6524848984450249,0.9663603445573336,49
Production Amount,sub-subtopic,Solar Panel,Thermal Efficiency,0.8896658795402023,0.6598126901958692,3
Productivity Observed,sub-subtopic,Solar Panel,Solar Energy Efficiency,-3.064080600919491,-0.30374401175075116,49
Percentage Improvement,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.630167283243543,-0.4736171348825596,21
Recent Solutions,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.805470122300587,-3.9059031624403557,5
Distilled Yield,sub-subtopic,Solar Panel,Solar Materials,-2.3066122613525355,-8.267336218157705,3
Desalination Plant,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.8417206078877704,-0.5003683730668127,34
Present Study,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.1747783243994279,7.821085524686354,1
Water Evaporation,sub-subtopic,Solar Panel,Thermal Efficiency,0.8671667272388005,0.6577681994218467,15
Installing Fins,sub-subtopic,Solar Panel,Thermal Efficiency,0.890859430190471,0.6024527098074265,9
Increased Evaporation,sub-subtopic,Solar Panel,Thermal Efficiency,0.8491074086632692,0.831583868808256,30
Condenser,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.19543911035555,-8.615502199600588,35
Time Frame,sub-subtopic,Solar Panel,Sun-Synchronous Orbits,8.941194574378738,37.02401713199642,10
Temperature Measurement,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.29597125206168,-8.661094864138777,25
Feed Water,sub-subtopic,Solar Panel,Thermal Efficiency,0.9027737461303201,0.6852718704450215,4
Ordering Iron,sub-subtopic,Solar Panel,Thermal Efficiency,0.939234482996,0.5679914612751129,20
Iron Ore,sub-subtopic,Solar Panel,Thermal Efficiency,1.0140098474263366,0.5567655857101657,27
Surface Temperature,sub-subtopic,Solar Panel,Thermal Efficiency,0.9268943975004658,0.6555050937999722,3
Water Flow,sub-subtopic,Solar Panel,Thermal Efficiency,0.9331848902495369,0.4975522359886808,20
Input Flow,sub-subtopic,Solar Panel,Thermal Efficiency,0.9520183079993472,0.7920148027520637,14
Flow Rate,sub-subtopic,Solar Panel,Thermal Efficiency,1.003495073718999,0.9007243094970305,31
Production Amount,sub-subtopic,Solar Panel,Thermal Efficiency,0.9992325309116667,1.0049235207154763,41
Iron Ore,sub-subtopic,Solar Panel,Thermal Efficiency,0.947357714510463,0.5483613165744903,49
Effective Surface,sub-subtopic,Solar Panel,Thermal Efficiency,0.7364024071291387,0.8763725242658403,42
Mass Flow,sub-subtopic,Solar Panel,Thermal Efficiency,0.9030025258707247,0.6642582056817464,23
Production Amount,sub-subtopic,Solar Panel,Thermal Efficiency,0.9204845204369368,0.6692360594227131,43
Distilled Efficiency,sub-subtopic,Solar Panel,Thermal Efficiency,0.9504785221261483,0.6056865971600798,13
Distilled Efficiency,sub-subtopic,Solar Panel,Thermal Efficiency,0.9401506476036119,0.7126873144190987,14
Structure Caused,sub-subtopic,Solar Panel,Thermal Efficiency,0.7459136569768821,0.8190359116260548,38
Feed Water,sub-subtopic,Solar Panel,Thermal Efficiency,0.9911620855913688,0.6122486766594415,27
Light-Absorbing Materials,sub-subtopic,Solar Panel,Solar Systems Economics,15.997973671261388,7.958152310355111,15
Litre Compared,sub-subtopic,Solar Panel,Thermal Efficiency,0.9014779203370307,0.6671754923870671,3
Produce Freshwater,sub-subtopic,Solar Panel,Solar Technology Adoption,66.016466264347,12.457128322867938,16
Drinking Water,sub-subtopic,Solar Panel,Energy Assessments,-55.596244108488015,45.955144848695326,27
Absorption Capabilities,sub-subtopic,Solar Panel,Solar Materials,-2.3365306325542665,-8.23741665800155,27
Stair Surfaces,sub-subtopic,Solar Panel,Thermal Efficiency,0.993087673360172,0.6789178348497249,9
Iron Ore,sub-subtopic,Solar Panel,Thermal Efficiency,0.8666837512874314,0.6771710460153758,13
Production Enhancement,sub-subtopic,Solar Panel,Thermal Efficiency,0.9408459015762939,0.7781985506882102,29
